created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 04 15:13:18 +0000 2024;1754161211254677854;"Prabowo minta maaf, oke. Dimaafkan. Tapi tidak akan dilupakan bahwa dia dan pasangannya di pemilu ini bukan hanya berkata kasar, tapi juga secara sengaja menabrak konstitusi, etika politik, &amp  prinsip dasar demokrasi. Mengingat itu semua sudah lebih dari cukup u/ tidak memilihnya.";0;1;0;0;in;348977154;1754161211254677854;ahsanridhoi;https://twitter.com/ahsanridhoi/status/1754161211254677854
Sun Feb 04 15:13:15 +0000 2024;1754161200823451885;"gue sebel bgt êrićk tóhīr jalan di belakang prábowo....   padahal di kantor gue aja tuh tiap lantai ada himbauan pemilu......   padahal dia menterinya.... kocakkkkkk";0;1;0;0;in;1005291202835435520;1754161200823451885;everyonewoo_96;https://twitter.com/everyonewoo_96/status/1754161200823451885
Sun Feb 04 15:13:14 +0000 2024;1754161197623230491;"Selama pemilu ket cilik sampek saiki sing tak rasakno hasile yo mek jamane gus dur.. Karo SBY.  Gus Dur: pas poso sampe rioyo iso full prei.. 🤣🤣 SBY: onok BPJS wayae darurat kesehatan alhamdulillah iso teratasi. Mbo presiden liane ganok efek e sing langsung kenek nang aku";0;0;0;0;in;308350334;1754161197623230491;adietdiudara;https://twitter.com/adietdiudara/status/1754161197623230491
Sun Feb 04 15:13:14 +0000 2024;1754161195752570888;"Pemilu berikutnya, mari bersatu buat bikin strategi pemenangan paslon yang betulan bagus secara visi misi, TAPIIII… dengan cara berkampanye yang ngikutin karakter sebagian besar masyarakat Indonesia. Masa iya sih ga bisa? 🤔";0;0;0;0;in;33043063;1754161195752570888;zqhr;https://twitter.com/zqhr/status/1754161195752570888
Sun Feb 04 15:13:11 +0000 2024;1754161181290648020;"janji janjii lo pada!   tbh klo suruh pilih sih kataku biar Tuhan &amp  semesta aja yang seleksi. Caranya semua paslon di iket di tiang tertinggi di tengah badai hujan halilintar petir. Yang masih idup yg menang. Tapi ini kan ga mungkin ye wak. Pemilu skrg tuh bukan milih yg terbaik.";0;1;0;0;in;1689090230106923008;1754161181290648020;shookga309;https://twitter.com/shookga309/status/1754161181290648020
Sun Feb 04 15:13:09 +0000 2024;1754161175183687788;"— Closing statement Pak Ketua Ganjar di debat terakhir —  Yuk, temen-temen tanggal 14 Februari 2024 nanti jangan lupa untuk pilih, jangan golput karena pemilu besok tidak hanya menentukan 5 tahun ke depan tapi bisa juga 10 tahun ke depan 🥹🥹🥹 https://t.co/dTPt9p4SGW";1;1;5;18;in;1457753196269473793;1754106913401499753;timpenguinnas;https://twitter.com/timpenguinnas/status/1754161175183687788
Sun Feb 04 15:13:07 +0000 2024;1754161168346935500;"Krn sudah ditegur langsung, Debat kali ini lebih tertib, tidak ada sental-sentil sarkas antar paslon. Pemilu damai";0;0;0;1;in;486129697;1754161168346935500;fathur_batara;https://twitter.com/fathur_batara/status/1754161168346935500
Sun Feb 04 15:13:07 +0000 2024;1754161166119797085;"@blissfulnim @cakimiNOW @kwetiawsifud pemilu taun ini aneh bgt fakkkk";0;1;0;0;in;1370881724;1754107283745989106;blaackcaato;https://twitter.com/blaackcaato/status/1754161166119797085
Sun Feb 04 15:13:07 +0000 2024;1754161165750632479;"Mak jleb dan tepat sasaran pernyataan Ganjar Pranowo terkait politisasi bansos demi kebutuhan elektoral pemilu https://t.co/g20NC4Ds69";0;0;0;0;in;898115712044089344;1754161165750632479;quintta1217;https://twitter.com/quintta1217/status/1754161165750632479
Sun Feb 04 15:12:57 +0000 2024;1754161123262406814;"@lilst0pid @convomf Iii ko bisa gituu ... Infokan dong puhh, saya pemula di pemilu🙏🏻🙏🏻";0;1;0;0;in;1436347307281170437;1754155515264078279;auleuphoric;https://twitter.com/auleuphoric/status/1754161123262406814
Sun Feb 04 15:12:56 +0000 2024;1754161119642673415;"@KompasTV Kritik terhadap JKW menyoroti urgensi untuk memastikan kemerdekaan dan netralitas lembaga penyelenggara pemilu.";0;0;0;0;in;1740190102310281216;1753924858873102431;DiksanSand;https://twitter.com/DiksanSand/status/1754161119642673415
Sun Feb 04 15:12:55 +0000 2024;1754161114814751206;"Ketiga calon presiden dalam Pemilu 2024 memamerkan strategi untuk meningkatkan kualitas hidup masyarakat Indonesia. #Polhuk #AdadiKompas   https://t.co/4PR4KyHGHc";0;0;0;0;in;771030588;1754161114814751206;KompasData;https://twitter.com/KompasData/status/1754161114814751206
Sun Feb 04 15:12:48 +0000 2024;1754161085152911523;"Diingat baik-baik yah, tugas negara menciptakan kesejahteraan sosial.  Bukan bantuan sosial, apalagi dipinggir jalan pas momen dekat pemilu 😓  Ganjar Pranowo Tiga Kali Lebih Sejahtera Jan Ethes Kiky Ganjar-Mahfud Mas Ganjar Erick Ngonten #AniesFinalStage #WaktunyaPrabowoGibran https://t.co/nKnf0vCMRf";0;0;0;0;in;950608676926013441;1754161085152911523;callmesarry;https://twitter.com/callmesarry/status/1754161085152911523
Sun Feb 04 15:12:47 +0000 2024;1754161082049188342;"@TeddGus Sia2 partai Garuda ikut pemilu... Buang2 duit negara aja buat nyetak kartu suaranya..";0;0;0;0;in;963797936667705344;1754152806028919129;abinya_nazifa;https://twitter.com/abinya_nazifa/status/1754161082049188342
Sun Feb 04 15:12:43 +0000 2024;1754161067633381861;"HAHAHHAHA asli aku tuh gak terlalu mengikuti perpolitikan…  Tapi beneran pemilu kali ini paling bikin bingung 😂  Masa iya cap cip cup 😭";0;1;0;2;in;60945025;1754161067633381861;CoriolisSDO;https://twitter.com/CoriolisSDO/status/1754161067633381861
Sun Feb 04 15:12:35 +0000 2024;1754161034401849485;"gak mau tweet apapun sampai pemilu selesai… https://t.co/fV0UHh2PWr";0;1;0;0;in;1437977689114112002;1754161034401849485;oceandle;https://twitter.com/oceandle/status/1754161034401849485
Sun Feb 04 15:12:35 +0000 2024;1754161031860142326;"@AstroWorld1337 @Mdy_Asmara1701 Omong kosong ngeri kali jan ethes masih kecil bukan arah sini kalau merasa panik jangan kayak gini dong kelihatan banget serendah itu pemikirannya. Lagian juga pemilu yang milih rakyat, bukan 31k surat sudah tercoblos";0;0;0;0;in;1455163059865997312;1751871715368734890;Jnoole1;https://twitter.com/Jnoole1/status/1754161031860142326
Sun Feb 04 15:12:34 +0000 2024;1754161026386522161;"tuhkan wkwkwkwkwkwkwkwkwkwkwk asli deh dia habis pemilu mending bikin antologi sajak pemilu atau apa gitu biar berlanjut cuannya. siapa tau ada yg beli cetakan antologinya kan? siapa tau.";0;0;0;0;in;1190237889663131648;1754161026386522161;shutupgvrl;https://twitter.com/shutupgvrl/status/1754161026386522161
Sun Feb 04 15:12:25 +0000 2024;1754160991720686033;"@kangjaill Bansos yg januari diundur pas febuari pas pemilu. Itu bapaknya siapa ya?";0;0;0;0;in;1265068392504938496;1754144644190089682;whycomeshere;https://twitter.com/whycomeshere/status/1754160991720686033
Sun Feb 04 15:12:24 +0000 2024;1754160987023040813;"GABISA, LUCU SEMUA MEME PEMILU INI";0;0;0;0;in;1297081142772764674;1754160987023040813;Tikaaatikuuu;https://twitter.com/Tikaaatikuuu/status/1754160987023040813
Sun Feb 04 15:12:21 +0000 2024;1754160971680248317;"gua maapin 02 kalau mereka mundur dari pemilu 👍";0;1;1;0;in;953658097;1754160971680248317;Pyupyupyuupy;https://twitter.com/Pyupyupyuupy/status/1754160971680248317
Sun Feb 04 15:12:12 +0000 2024;1754160936057970960;"Gubernur Kalteng ajak masyarakat sukseskan pemilu sebagai perwujudan nilai demokrasi  https://t.co/duqkpm0F8S";0;0;0;0;in;2421788773;1754160936057970960;Antara_Kalteng;https://twitter.com/Antara_Kalteng/status/1754160936057970960
Sun Feb 04 15:12:11 +0000 2024;1754160933084205173;"berharap yg terbaik kepada paslon 03 semoga bisa menang di pemilu nanti  Ganjar Menang Total Semua Kerja Semua Murah";0;0;0;0;in;1442023437178867715;1754160933084205173;sukasamalucas;https://twitter.com/sukasamalucas/status/1754160933084205173
Sun Feb 04 15:12:11 +0000 2024;1754160931121295514;"Tahun ini kita tau banyak kontroversi yang terjadi di pemilu, jadi please tentuin pilihan kita sebaik mungkin. Politik itu ngga ada yang bersih, tapi kita bisa milih paslon mana yang merepresentasikan cita-cita indonesia menurut kita, cari paslon yang gagasannya sesuai dengan";0;1;0;0;in;1113022081136902144;1754123987033248087;LovedByFurina;https://twitter.com/LovedByFurina/status/1754160931121295514
Sun Feb 04 15:12:10 +0000 2024;1754160927463842099;"Closing statement dari saya.   Pemilu udah tinggal dikit lagi, golput memang masih jadi hak politik untuk ngga memilih, tapi coba tolong dipikir lagi buat ngegunain suaranya. 1 suara kalian bisa bawa perubahan buat negara, entah ke arah yang lebih baik atau ke arah yang buruk.";0;1;0;0;in;1113022081136902144;1754123987033248087;LovedByFurina;https://twitter.com/LovedByFurina/status/1754160927463842099
Sun Feb 04 15:12:09 +0000 2024;1754160925110927866;"Kebaca bgt anjir cmn pengen naikin elektabilitas doang mendekati pemilu";0;0;0;0;in;860924160154804224;1754160536835784790;biruvelvet;https://twitter.com/biruvelvet/status/1754160925110927866
Sun Feb 04 15:12:01 +0000 2024;1754160888431698259;"Netralitas ASN, TNI, BIN, dan Polri menjadi kunci utama untuk memastikan proses demokrasi yang adil dan bebas dari intervensi politik. Mari bersama-sama menjaga integritas pemilu demi masa depan yang lebih baik. #PemiluAdil #pemiluaman #PemiluDamai https://t.co/skMTJDye96";0;0;0;1;in;1742558127210270720;1754160888431698259;ksatriayono;https://twitter.com/ksatriayono/status/1754160888431698259
Sun Feb 04 15:11:45 +0000 2024;1754160824124661967;"@Gerindra prabowo saya mendukung dan akan memilih anda dalam pemilu https://t.co/K31sXoogRE";0;0;0;0;in;1746439189745582080;1754129920295592236;SMulhadi669;https://twitter.com/SMulhadi669/status/1754160824124661967
Sun Feb 04 15:11:44 +0000 2024;1754160816964940142;"Props to anies masih bawa isu gender. Tapi menurut gw untuk tema ini gender doang mah masih cetek. Bisa jg jadi evaluasi buat debat capres selanjutnya (mudah2an msh ada pemilu) buat komposisi tema yg gk packed bgt. Karena tema debat ini PACKED bgt, jd gk maksimal per sub tema";0;0;0;0;in;859801290674651136;1754159371175768545;derabbitgod;https://twitter.com/derabbitgod/status/1754160816964940142
Sun Feb 04 15:11:42 +0000 2024;1754160811235508382;"percaya beliau bisa menang di pemilu yg akan datang guys  Ganjar Menang Total Semua Kerja Semua Murah";0;0;0;0;in;1442023437178867715;1754160811235508382;sukasamalucas;https://twitter.com/sukasamalucas/status/1754160811235508382
Sun Feb 04 15:11:40 +0000 2024;1754160799978008905;"@Miduk17 Sudahlah.... Sudahi gundah gulana mu, selesaikan kegalauanmu.  Sambut Pemilu dengan damai ☺✌";0;0;0;0;in;146752130;1754158535716614398;dargo_OK;https://twitter.com/dargo_OK/status/1754160799978008905
Sun Feb 04 15:11:35 +0000 2024;1754160782550720955;"Pemilu 2024:beberapa masalah pembiayaan pendidikan yang ditanggung pemerintah tak begitu berat ketika kesejahteraan obyek atau pelaku pendidik kesejahteraan cukup.";0;0;0;0;in;1560870618081685505;1754160782550720955;Donisetiyawana1;https://twitter.com/Donisetiyawana1/status/1754160782550720955
Sun Feb 04 15:11:24 +0000 2024;1754160735041782257;"ini gmn ngejelasinny ke ibuku yaaa, ya allah tolong bantu ibuku ganti pilihan nnti pas hari H pemilu😭";0;0;0;0;in;1107145523918589952;1754160735041782257;itszanubiw;https://twitter.com/itszanubiw/status/1754160735041782257
Sun Feb 04 15:11:21 +0000 2024;1754160722869961128;"Terlepas dari hiruk pikuk debat terakhir yang ternyata "ga sesuai ekspektasi," gue bangga banget sama @cravingchocoo dengan usaha dia buat edukasi dan menyebarkan informasi soal pemilu ini https://t.co/b6mp1aKIKY";0;1;1;1;in;569029577;1754160722869961128;ramapratamaaa_;https://twitter.com/ramapratamaaa_/status/1754160722869961128
Sun Feb 04 15:11:20 +0000 2024;1754160718398775650;"OH apakah aku harus mengikuti saran mrs. ashika 5 tahun lalu untuk pemilu kali ini🥲";0;0;0;0;in;1708466154908549120;1754160718398775650;jeansbellel;https://twitter.com/jeansbellel/status/1754160718398775650
Sun Feb 04 15:11:19 +0000 2024;1754160714359669245;"#sedulurkpubanyumas #temanpemilih 9 hari lagi menuju Pemilu Tahun 2024, jangan lupa datang ke TPS dan gunakan hak pilihmu pada 14 Februari 2024.  #kpubanyumas #kpumelayani #pemilu2024 https://t.co/Z8c59Kf1tD";0;0;0;0;in;3091621410;1754160714359669245;KPUBanyumas;https://twitter.com/KPUBanyumas/status/1754160714359669245
Sun Feb 04 15:11:18 +0000 2024;1754160710907769026;"Close statement Abah @aniesbaswedan 😭💐🦉☝🏻  Abahhh, apapun hasilnya nanti, abah tetap dan akan selalu menjadi yang terbaik di hati kami. Terimakasih telah memberi warna baru di pemilu kali ini Abah.   #debatcapres2024 #AniesFinalStage #AMIN https://t.co/jDIBHOXKy9";0;1;1;5;in;1626535795996721153;1754160710907769026;Auriga_arsa03;https://twitter.com/Auriga_arsa03/status/1754160710907769026
Sun Feb 04 15:11:15 +0000 2024;1754160696009675242;"@Itsmevioo_ @menghubungimu @pajerockk @txtdrimedia Padahal pemilu bakal damai² aja kalo nggak ada dari elit politik yg membawa narasi menjelekkan orang lain. Gara² itu berdampak juga ke pendukungnya pada ikut menjelekkan, menghina orang lain. Sampai menghakimi Hak pilih orang².";0;2;0;0;in;1433967654591553539;1754124747678630007;LilSweet_Dy;https://twitter.com/LilSweet_Dy/status/1754160696009675242
Sun Feb 04 15:11:15 +0000 2024;1754160695103688856;"Jokes pemilu tuh lucu lucu smua😭😭😭";0;1;0;0;in;1207995524218908672;1754160695103688856;ethrlksn;https://twitter.com/ethrlksn/status/1754160695103688856
Sun Feb 04 15:11:13 +0000 2024;1754160687931351290;"Hal yang paling disyukuri di pemilu ini :  Keluarga pada melek semua soal track record capres - cawapres baik keluarga emak sama bapak. Alias sama semua pilihannya.";0;0;0;0;in;1072430880394641408;1754160687931351290;salsaau21;https://twitter.com/salsaau21/status/1754160687931351290
Sun Feb 04 15:11:11 +0000 2024;1754160681870561580;"mendekati pemilu jd banyak bgt rapatnya kerjaan gue😞";0;0;0;0;in;1374100869440966656;1754160681870561580;ohinihilall_;https://twitter.com/ohinihilall_/status/1754160681870561580
Sun Feb 04 15:11:11 +0000 2024;1754160678053851243;"Pengen bodoamat sm pemilu tp gak bisaaa KARENA GUE BAKAL KERJA 😭😭😭😭😭🙏🙏🙏🙏🙏";0;1;0;0;in;1300360675307302913;1754160678053851243;Hyknn2;https://twitter.com/Hyknn2/status/1754160678053851243
Sun Feb 04 15:11:10 +0000 2024;1754160676405428580;"Itu nagita bukan sih. Kukira rafi dan keluarganya bakal gak nunjukin keberpihakannya selama pemilu ini";0;0;0;0;in;401147610;1754160676405428580;Anitadhyana;https://twitter.com/Anitadhyana/status/1754160676405428580
Sun Feb 04 15:11:06 +0000 2024;1754160657778565274;"Rangkaian debat sudah selesai .. selamat kepada smua Paslon...yuk lanjutkan tahapan pemilu damai..tanpa kebencian dan hasutan serta tanpa hoaks...";0;0;0;0;in;1601986349078564869;1754160657778565274;AryonoIgnatius;https://twitter.com/AryonoIgnatius/status/1754160657778565274
Sun Feb 04 15:11:01 +0000 2024;1754160637729742921;"@udarmaw Pilpres mas, pilihan presiden, pemilu pemilihan umum, luberjurdil langsung umum bersih jujur adil";0;0;0;0;in;157220935;1754160081665700304;lckmnrv;https://twitter.com/lckmnrv/status/1754160637729742921
Sun Feb 04 15:11:00 +0000 2024;1754160633027895535;"Terkejut,... di closing statement , Pak @ganjarpranowo malah ngulangin pernyataan lawan debatnya paslon Nomor 2 pada Pemilu 2019";0;0;0;0;in;4805248272;1754160633027895535;kaoey5h14;https://twitter.com/kaoey5h14/status/1754160633027895535
Sun Feb 04 15:10:58 +0000 2024;1754160625725710503;"udah mo pemilu, prabowo cuci tangan 😂";0;0;0;0;in;1106788087399477248;1754160625725710503;kinderrry;https://twitter.com/kinderrry/status/1754160625725710503
Sun Feb 04 15:10:48 +0000 2024;1754160585447776738;"Repost @KpuPurworejo  #TemanPemilih, 9 hari lagi menuju Pemilu Tahun 2024.  Jangan lupa gunakan hak pilih kamu dengan datang ke TPS tanggal 14 Februari 2024!  #KPUMelayani #PemiluSerentak2024 https://t.co/Y6WA8NL3M2";0;0;0;1;in;1285973264364220416;1754160585447776738;ppkbanyuurip;https://twitter.com/ppkbanyuurip/status/1754160585447776738
Sun Feb 04 15:10:48 +0000 2024;1754160583254184345;"ko aheng ga mau update aja apa ya, biar timeline isinya muka dia bukan pemilu 😓";0;0;0;0;in;2345137472;1754160583254184345;voirvivree;https://twitter.com/voirvivree/status/1754160583254184345
Sun Feb 04 15:10:42 +0000 2024;1754160557244961181;"ASN Harus Netral dalam Pemilu 2024 https://t.co/tsKugdAZPb";0;0;0;0;in;738092744;1754160557244961181;qoryamalia998;https://twitter.com/qoryamalia998/status/1754160557244961181
Sun Feb 04 15:10:40 +0000 2024;1754160551742333258;"MARI CIPTAKAN PEMILU 2024 Yang Aman, Damai, Sejuk dan Kondusif . Pastikan Mencoblos Surat Suara Dengan Benar . Golput Bukan Solusi Ayo Memilih !! . #polresbanjarbaru #humaspolresbanjarbaru #sdm_polresbjb #bagopspolresbnjarbaru #binmasbjb #unit_lantas_polsek_cempaka https://t.co/mGDZmjCHQg";0;0;0;0;in;1231803349399326720;1754160551742333258;PolsekBanjarba2;https://twitter.com/PolsekBanjarba2/status/1754160551742333258
Sun Feb 04 15:10:40 +0000 2024;1754160548730823090;"Smg masyrakat tetap cerdas dan objektif, memilih bukan karena melihat popularitas. 2024 merupakan pemilu yg menghasilkan cara-cara kotor demi sebuah kekuasaan &amp  tercapainya kepentingan oligarki. Dosen civitas akademik sudah mulai bersuara, mahasiswa sudah banyak yg bergerak.";0;1;0;0;in;1485651621657063424;1754160546495279557;404flicker;https://twitter.com/404flicker/status/1754160548730823090
Sun Feb 04 15:10:39 +0000 2024;1754160545446678695;"Netralitas ASN, TNI, BIN, dan Polri menjadi kunci utama untuk memastikan proses demokrasi yang adil dan bebas dari intervensi politik. Mari bersama-sama menjaga integritas pemilu demi masa depan yang lebih baik. #PemiluAdil #pemiluaman #PemiluDamai https://t.co/FqBPi6uq5T";0;0;0;1;in;1742551173494697984;1754160545446678695;GaryLombok;https://twitter.com/GaryLombok/status/1754160545446678695
Sun Feb 04 15:10:39 +0000 2024;1754160544876245242;"Selesai juga semua debat, kesimpulannya pak @aniesbaswedan dan pak @cakimiNOW yang akan sy coblos di pemilu ke 2 saya ini ☝️";0;1;0;0;in;4123211293;1754160544876245242;cikalaktar;https://twitter.com/cikalaktar/status/1754160544876245242
Sun Feb 04 15:10:37 +0000 2024;1754160538857439662;"Indonesia itu Bhinneka Tunggal Ika dan Pemilu adalah hak masing-masing rakyat, gak usah marah kalau orang tua kalian pilihan presiden nya beda, lihatlah Anang, Ashanty dan Krisdayanti berjuang untuk 03 dan Atta, Aurel menangkan 02  mereka tetap Indonesia  Debat Capres ✊";0;0;0;0;in;1691964045715460096;1754160538857439662;DewanUnyu;https://twitter.com/DewanUnyu/status/1754160538857439662
Sun Feb 04 15:10:35 +0000 2024;1754160530905039098;"Debat terakhir beres,..... Balik lagi ke hati selera kita masing-masing..... Suara anda yang menentukanya.... Mari ciptakan pemilu damai, dan kondusif.";0;0;0;0;in;909968531407618049;1754160530905039098;riyandwisepta;https://twitter.com/riyandwisepta/status/1754160530905039098
Sun Feb 04 15:10:35 +0000 2024;1754160530271633562;"ini milih siapa besokk pemilu bjrottttt";0;1;0;0;in;1215547821882916865;1754160530271633562;dordodol;https://twitter.com/dordodol/status/1754160530271633562
Sun Feb 04 15:10:31 +0000 2024;1754160512085230065;"h-10 pemilu tp aku ttp bingung milih sopo😔";0;0;0;0;in;1244627691422113792;1754160512085230065;mzzarlla;https://twitter.com/mzzarlla/status/1754160512085230065
Sun Feb 04 15:10:22 +0000 2024;1754160475254968786;"Dahlah cape. Pemilu ga serius blas 😭😭😭";0;0;0;0;in;1517493490917449729;1754160475254968786;imglyou;https://twitter.com/imglyou/status/1754160475254968786
Sun Feb 04 15:10:20 +0000 2024;1754160466543489281;"@marlina_idha @aniesbaswedan Pada Pemilu 2004,. pak Anis sebagai moderator debat antara pak SBY vs Mega vs Wiranto  Pada Pemilu 2024., kali ini beliau sebagai peserta debat capres, dan insyaAlah nanti akan serah terima kunci pintu istana dengan Pak Jokowi  2004 &amp  2024 Angka hoki Pak @aniesbaswedan ..AM  1  N";0;0;0;0;in;275349817;1754156994863542348;Marco_Alfa20;https://twitter.com/Marco_Alfa20/status/1754160466543489281
Sun Feb 04 15:10:09 +0000 2024;1754160420741677564;"Can you imagine, kalau seandainya pemilu adalah sandiwara yang telah disetting sedemikian rupa mulai dari aktor/aktrisnya hingga alur cerita sampai 5 tahun kedepan. Dalang dan wayang bermain peran, dan rakyat hanyalah penonton.";0;0;0;0;in;226895866;1754160420741677564;_nklsa;https://twitter.com/_nklsa/status/1754160420741677564
Sun Feb 04 15:10:07 +0000 2024;1754160410989895838;"@collegemenfess jadi buzzer di next pemilu";0;0;0;0;in;1362001029416374272;1754150583676887057;dogeoonn;https://twitter.com/dogeoonn/status/1754160410989895838
Sun Feb 04 15:10:03 +0000 2024;1754160394522743006;"Jaga Netralitas ASN TNI-POLRI untuk Pemilu Sejuk Dan Damai https://t.co/EWGxQ83R0T";0;0;0;0;in;738092744;1754160394522743006;qoryamalia998;https://twitter.com/qoryamalia998/status/1754160394522743006
Sun Feb 04 15:10:02 +0000 2024;1754160390576246852;"terlepas dari minim ide dan gagasan, debat terakhir ini disuguhkan dengan penuh ketenangan. ini jadi sikap yang cukup bijak untuk menghindari provokasi dan kondisi makin memanas menjelang pemilu. semoga semakin yakin dengan pilihannya guys🤝";0;0;1;13;in;1037089921;1754160390576246852;verinaalf;https://twitter.com/verinaalf/status/1754160390576246852
Sun Feb 04 15:10:01 +0000 2024;1754160384876184036;"@koyanikoya @beauliya @xandreanda @stoopidraina Yakan , karna emang gak masuk harganya. Contoh rusun ponkel yang 2 kamar harga 350jtan (Rusun). Sedangkan 3km dari lokasi ada cluster dengan spek sama harga 450 ,(dapet tanah). Rumah DP 0% itu saat masa pemilu , masyarakat taunya ya rumah beserta tanah. Bukan rusun";0;0;0;0;in;1312430154551943173;1753009821555798523;Todlah2;https://twitter.com/Todlah2/status/1754160384876184036
Sun Feb 04 15:10:00 +0000 2024;1754160384083448221;"Yaa Rabb terimakasih telah menghadirkan beliau sebagai salah satu Capres Pemilu 2024  Mohon sesulit apapun jalan perjuangan ini baginya, semangat perubahan dari setiap kami mnjadi energi beliau untuk terus kuat dan mnjaga amanah atas setiap Harapan 😭";0;0;0;0;in;1469641614289031171;1754160384083448221;bullzshiit;https://twitter.com/bullzshiit/status/1754160384083448221
Sun Feb 04 15:09:54 +0000 2024;1754160356073812457;"Dalam rangka Ops Mantap Brata 2023 - 2024 Polres Banjar melalui Polsek Jajaran bersama Personil TNI serta petugas PPK melakukan patroli dan pengamanan Gudang Logistik Pemilu Tahun 2024. (04/02/2024) https://t.co/KgHMAShXtJ";0;0;0;0;in;785286339407196160;1754160356073812457;PolresBanjar;https://twitter.com/PolresBanjar/status/1754160356073812457
Sun Feb 04 15:09:50 +0000 2024;1754160341494423783;"gue ga seberani org org di bidang politik dan pemilu th ini, cuma AYO SATU SUARA KALIAN BERHARGA YU COBLOS JGN GOLPUT!";0;0;0;0;in;1701223243112427520;1754160341494423783;serbaserbihariq;https://twitter.com/serbaserbihariq/status/1754160341494423783
Sun Feb 04 15:09:49 +0000 2024;1754160337010790849;"AHY Minta Seluruh Caleg Demokrat "Gaspol" Menangkan Pemilu 2024.. \po  PDemokrat AgusYudhoyono Demokrat Pro Rakyat https://t.co/KlIPuY3Dsl";0;0;0;0;in;739900524430909440;1754160337010790849;kashthompson009;https://twitter.com/kashthompson009/status/1754160337010790849
Sun Feb 04 15:09:49 +0000 2024;1754160335647625617;"Semangati Caleg Demokrat Sumut Gaspol Menangkan Pemilu 2024, AHY: Jangan Tanggung-tanggung.. uar  AgusYudhoyono PDemokrat Demokrat Pro Rakyat https://t.co/XS04pYMgUh";0;0;0;0;in;739900524430909440;1754160335647625617;kashthompson009;https://twitter.com/kashthompson009/status/1754160335647625617
Sun Feb 04 15:09:48 +0000 2024;1754160332824871036;"@aMrazing for real sebelum pemilu ini gw cuma mengasosiasikan nama beliau dengan 212";0;0;0;0;in;1389561156654694402;1754134641697849731;parasatanmol;https://twitter.com/parasatanmol/status/1754160332824871036
Sun Feb 04 15:09:47 +0000 2024;1754160329670672428;"Semangati Caleg Demokrat Sumut Gaspol Menangkan Pemilu 2024, AHY: Jangan Tanggung-tanggung.. owe  AgusYudhoyono PDemokrat Demokrat Pro Rakyat https://t.co/XS04pYMgUh";0;0;0;0;in;739900524430909440;1754160329670672428;kashthompson009;https://twitter.com/kashthompson009/status/1754160329670672428
Sun Feb 04 15:09:47 +0000 2024;1754160325686165775;"Demokrat Sergai, S14P dan Solid Untuk Menang Pemilu 2024.. a^x  PDemokrat AgusYudhoyono Demokrat Pro Rakyat https://t.co/PXPQBuTDED";0;0;0;0;in;739900524430909440;1754160325686165775;kashthompson009;https://twitter.com/kashthompson009/status/1754160325686165775
Sun Feb 04 15:09:41 +0000 2024;1754160302403338290;"Pemilu yang Aman dan Damai Merupakan Wujud Bahwa Indonesia Adalah Negara Yang Telah Dewasa Dalam Berdemokrasi https://t.co/l8WMRhorVt";0;0;0;0;in;738092744;1754160302403338290;qoryamalia998;https://twitter.com/qoryamalia998/status/1754160302403338290
Sun Feb 04 15:09:36 +0000 2024;1754160279674572993;"Netralitas ASN, TNI, BIN, dan Polri menjadi kunci utama untuk memastikan proses demokrasi yang adil dan bebas dari intervensi politik. Mari bersama-sama menjaga integritas pemilu demi masa depan yang lebih baik. #PemiluAdil #pemiluaman #PemiluDamai https://t.co/mA2NoQCC9d";0;0;0;1;in;1742551173494697984;1754160279674572993;GaryLombok;https://twitter.com/GaryLombok/status/1754160279674572993
Sun Feb 04 15:09:34 +0000 2024;1754160273978802521;"PSI optimis peroleh 7 persen suara dan lolos ke DPR di Pemilu 2024 https://t.co/Gp0Qgt9EbY";0;1;0;1;in;18071520;1754160273978802521;antaranews;https://twitter.com/antaranews/status/1754160273978802521
Sun Feb 04 15:09:30 +0000 2024;1754160255850971560;"Ranking Debat Pemilu Indonesia Tahun 2024. *secara subjektif dari saya sebagai penonton layar kaca 1. Debat Kedua 2. Debat Pertama 3. Debat Ketiga, Debat Keempat, Debat Kelima.  Gak ada peringkat keempat &amp  kelima buat saya. Satu hal  semoga saya gk akan lupa debat Pemilu 2024. 🇮🇩";0;0;0;0;in;1138832788482736128;1754160255850971560;66toa6;https://twitter.com/66toa6/status/1754160255850971560
Sun Feb 04 15:09:29 +0000 2024;1754160251040153881;"syaratmua nanti pas pemilu ga boleh pilih 02";0;1;0;1;in;1563121351807750146;1754157615591125056;terrqce;https://twitter.com/terrqce/status/1754160251040153881
Sun Feb 04 15:09:25 +0000 2024;1754160234766156283;"@pemudaidamanid @AnisSholehB Bahas pemilu opo angsuran, stadz?";0;1;0;0;in;335253967;1754155622503960879;RiogaTanjung;https://twitter.com/RiogaTanjung/status/1754160234766156283
