"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1784138850870403259","Sat Apr 27 08:33:44 +0000 2024","0","AHY ajak warga Semarang menangkan Prabowo-Gibran agar Indonesia semakin maju. unv PDemokrat AgusYudhoyono Demokrat Demi rakyat https://t.co/Pn7QeRQvGt","1784138850870403259","https://pbs.twimg.com/media/GE_XGTbbMAAKp1T.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784138850870403259","2757220911","Denatataa"
"1784138783111451077","Sat Apr 27 08:33:28 +0000 2024","0","AHY diskusi masalah bangsa dengan Gibran: Tantangan global makin kompleks. gxp AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/23jMwsftMp","1784138783111451077","https://pbs.twimg.com/media/GFj5ZsDbwAAc6Ib.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784138783111451077","2757220911","Denatataa"
"1784137689148883205","Sat Apr 27 08:33:27 +0000 2024","0","@hidahidaan Gibran akan diplot seperti Kyai Maruf untuk mengambil suara fanatis. KHMA ambil suara Nahdliyin Gibran mengamankan suara Projo.","1784138780972290089","","hidahidaan","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://twitter.com/ph4n_/status/1784138780972290089","136499246","ph4n_"
"1784138747837317630","Sat Apr 27 08:33:19 +0000 2024","0","SBY dan AHY kompak ajak masyarakat Banyuwangi pilih Prabowo-Gibran. qx] AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/uVvqtOONS2","1784138747837317630","https://pbs.twimg.com/media/GFJ6UwZboAAYHDa.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784138747837317630","2757220911","Denatataa"
"1784138739809395009","Sat Apr 27 08:33:17 +0000 2024","0","Terlihat dengan setia pak SBY presiden ke 6 Indonesia di atas panggung bersama dengan mas AHY juga mendukung Prabowo Gibran.. mwi PDemokrat AgusYudhoyono Demokrat Demi rakyat https://t.co/HSyslpDKGE","1784138739809395009","","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784138739809395009","2757220911","Denatataa"
"1784138731911561519","Sat Apr 27 08:33:16 +0000 2024","0","Bapak SBY dan Mas AHY pun duduk diatas panggung ikut serta mendukung Prabowo Gibran. qfx AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/fSiBcdwxgw","1784138731911561519","","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784138731911561519","2757220911","Denatataa"
"1784138718036836686","Sat Apr 27 08:33:12 +0000 2024","0","Menutup masa kampanye @PDemokrat hadir all out di GBK untuk merapatkan barisan menangkan Prabowo-Gibran.. vmi AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/8apoN2rvSZ","1784138718036836686","https://pbs.twimg.com/ext_tw_video_thumb/1756201001139466240/pu/img/0BrS1UvuF2xLl_2l.jpg","","in","Pameungpeuk, Indonesia","0","0","0","https://twitter.com/Denatataa/status/1784138718036836686","2757220911","Denatataa"
"1784138668971897242","Sat Apr 27 08:33:01 +0000 2024","1","Desa Mandiri Naik Jadi 11.456 Desa Gus Menteri @halimiskandarnu : Ini Jadi Motivasi Daerah Lain Genjot Pembangunan Desa Klik baca : https://t.co/hyqhAvNcrY #IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @taufikmadjid71 @malik_haramain @imansyukri https://t.co/ZJRZ8EnLjo","1784138668971897242","https://pbs.twimg.com/media/GMKIqc7bwAALX6s.jpg","","in","Kendari, Indonesia","0","0","1","https://twitter.com/SuparmanSei/status/1784138668971897242","1606162772433469440","SuparmanSei"
"1784037586459324870","Sat Apr 27 08:32:45 +0000 2024","0","@msobri99 Kok malah nyindir Gibran? Dibilang berprestasi berani berkorban dan tulus mengabdi. Huh!","1784138604618637418","","msobri99","in","","0","0","0","https://twitter.com/MdZigyt/status/1784138604618637418","1606177723499827200","MdZigyt"
"1784138544732364937","Sat Apr 27 08:32:31 +0000 2024","0","#IDMKemendesaBisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @Kemendespdtt @malik_haramain @imansyukri @taufikmadjid71 @yusradaridesa @azzameldzikrie @tppkemendes Sosialisasi Indeks Desa Bagi Tenaga Pendamping Profesional Wilayah Sumat...","1784138544732364937","","","in","","0","0","0","https://twitter.com/muksannasir78/status/1784138544732364937","1599732696632070144","muksannasir78"
"1784138497684803878","Sat Apr 27 08:32:20 +0000 2024","0","Dampingi Gibran bertemu SBY AHY: Demokrat all-out menangkan Prabowo Gibran. vw^ AgusYudhoyono PDemokrat Demokrat Demi rakyat https://t.co/KKYDaPVbbQ","1784138497684803878","https://pbs.twimg.com/media/GF9HZSrbgAAltnq.jpg","","in","West Java, Indonesia","0","0","0","https://twitter.com/Sahara_agustinn/status/1784138497684803878","2757635771","Sahara_agustinn"
"1784126043521175761","Sat Apr 27 08:32:18 +0000 2024","0","@zarryhendrik Gibran bang. Keren. Wapres termuda sepanjang sejarah Indonesia. Attitudenya jempolan. Kecerdasannya mengalahkan profesor. Semoga anak abang persis mirip Gibran dr segala aspeknya atau kalau mau ada unsur jawanya bisa menamakan anak dengan nama Widodo.","1784138492165144653","","zarryhendrik","in","Cirebon, Jawa Barat","0","0","0","https://twitter.com/DanunMuseLim/status/1784138492165144653","533874322","DanunMuseLim"
"1784138434787078315","Sat Apr 27 08:32:05 +0000 2024","0","Proses penginputan IDM 2024 desa dampingan #idmkemendesbisa @jokowi @prabowo @gibran_tweet @halimiskandarnu @tppkemendes https://t.co/4efXRQ5Sfj","1784138434787078315","https://pbs.twimg.com/media/GMKIcxFbQAAlhG8.jpg","","in","","0","0","0","https://twitter.com/Sumantodedi14/status/1784138434787078315","1599751191621431301","Sumantodedi14"
"1784047159253610706","Sat Apr 27 08:32:02 +0000 2024","0","@Mdy_Asmara1701 Bener kok Gibran sebelum jd wapres dan walikota jg harus jd anaknya pak jokowi dulu... Itu proses yg sulit dan panjang asliii","1784138423705772133","","Mdy_Asmara1701","in","cirebon","0","0","0","https://twitter.com/Engkong_11/status/1784138423705772133","452135565","Engkong_11"
